CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE,,MSME TYPE
126032844.3,93712580,Active,Current,Personal Loans,29001.03,26846.49,1.29,2023-09-22T00:00:00.000,2024-09-22T00:00:00.000,,Small
126032844.3,93712580,Active,Current,Personal Loans,29000.96,17813.39,1.22,2023-09-22T00:00:00.000,2024-09-22T00:00:00.000,,Small
126032844.3,93712580,Active,Current,Personal Loans,28999.42,22418.07,-0.32,2023-09-22T00:00:00.000,2024-09-22T00:00:00.000,,Small
126032844.3,48055250,Active,Current,Personal Loans,44999.67,4174.24,-0.07,2022-11-18T00:00:00.000,2023-11-18T00:00:00.000,,Small
125264114.3,124103848.6,Active,Current,Auto,1286399.72,108628.24,-0.19,2019-04-25T00:00:00.000,2024-03-26T00:00:00.000,,Small
125264114.3,128167350,Active,Current,Housing,2306049.67,1840327.32,-0.27,2021-08-26T00:00:00.000,2031-08-26T00:00:00.000,,Small
125264114.3,128167350,Active,Current,Housing,2306050.82,1904995.93,0.88,2021-08-26T00:00:00.000,2031-08-26T00:00:00.000,,Small
125264114.3,128167350,Active,Current,Housing,2306050.12,1920692.13,0.18,2021-08-26T00:00:00.000,2031-08-26T00:00:00.000,,Small
125264114.3,124103848.6,Active,Current,Auto,1286401.36,82330.14,1.46,2019-04-25T00:00:00.000,2024-03-26T00:00:00.000,,Small
125264114.3,128167350,Active,Current,Housing,2306049.61,1873000.5,-0.32,2021-08-26T00:00:00.000,2031-08-26T00:00:00.000,,Small
125264114.3,124103848.6,Active,Current,Auto,1286399.05,55821.83,-0.85,2019-04-25T00:00:00.000,2024-03-26T00:00:00.000,,Small
125264114.3,124103848.6,Active,Amortization Past Due,Auto,1286399.91,55822.69,0.01,2019-04-25T00:00:00.000,2024-03-26T00:00:00.000,,Small
125264114.3,128167350,Active,Current,Housing,2306050.3,1888888.99,0.36,2021-08-26T00:00:00.000,2031-08-26T00:00:00.000,,Small
125264114.3,128167350,Active,Amortization Past Due,Housing,2306050.88,1873001.77,0.94,2021-08-26T00:00:00.000,2031-08-26T00:00:00.000,,Small
125264114.3,124103848.6,Active,Current,Auto,1286398.91,134685.64,-1,2019-04-25T00:00:00.000,2024-03-26T00:00:00.000,,Small
125260302.9,39610650,Active,Amortization Past Due,Personal Loans,55000.95,34061.85,1.2,2022-04-08T00:00:00.000,2025-04-08T00:00:00.000,,Small
125260302.9,39610650,Active,Amortization Past Due,Personal Loans,55000.9,34061.8,1.15,2022-04-08T00:00:00.000,2025-04-08T00:00:00.000,,Small
125260302.9,39610650,Active,Amortization Past Due,Personal Loans,55000.43,27907.33,0.68,2022-04-08T00:00:00.000,2025-04-08T00:00:00.000,,Small
125260302.9,39610650,Active,Amortization Past Due,Personal Loans,55000.71,34061.61,0.96,2022-04-08T00:00:00.000,2025-04-08T00:00:00.000,,Small
125260302.9,39610650,Active,Current,Personal Loans,55000.96,27907.86,1.21,2022-04-08T00:00:00.000,2025-04-08T00:00:00.000,,Small
125260302.9,39610650,Active,Amortization Past Due,Personal Loans,54998.11,27905.01,-1.64,2022-04-08T00:00:00.000,2025-04-08T00:00:00.000,,Small
124305460,128217737.1,Active,Current,Personal Loans,214999.38,198100.38,-0.37,2023-11-03T00:00:00.000,2026-11-03T00:00:00.000,,Small
124305460,128217737.1,Active,Current,Personal Loans,214999.69,206801.24,-0.05,2023-11-03T00:00:00.000,2026-11-03T00:00:00.000,,Small
124305460,128217737.1,Active,Current,Personal Loans,214998.92,210870.25,-0.83,2023-11-03T00:00:00.000,2026-11-03T00:00:00.000,,Small
124305460,128217737.1,Active,Current,Personal Loans,214999.84,214999.84,0.09,2023-11-03T00:00:00.000,2026-11-03T00:00:00.000,,Small
124305460,128217737.1,Active,Current,Personal Loans,214999.78,202633.81,0.03,2023-11-03T00:00:00.000,2026-11-03T00:00:00.000,,Small
123699242.9,85970308.57,Active,Current,KN Credit Line,1.33,60001.33,1.33,2023-11-14T00:00:00.000,2024-11-01T00:00:00.000,,Small
123699242.9,85970308.57,Active,Current,KN Credit Line,0.49,105644.92,0.49,2023-11-14T00:00:00.000,2024-11-01T00:00:00.000,,Small
123699242.9,85970308.57,Active,Current,KN Credit Line,0.44,222816.17,0.44,2023-11-14T00:00:00.000,2024-11-01T00:00:00.000,,Small
123699242.9,85970308.57,Active,Current,KN Credit Line,-0.96,80344.4,-0.96,2023-11-14T00:00:00.000,2024-11-01T00:00:00.000,,Small
123699242.9,85970308.57,Active,Current,KN Credit Line,0.09,155644.52,0.09,2023-11-14T00:00:00.000,2024-11-01T00:00:00.000,,Small
123680800,115039437.1,Active,Amortization Past Due,Personal Loans,39998.56,39257.86,-1.19,2023-08-25T00:00:00.000,2026-08-25T00:00:00.000,,Small
123680800,115039437.1,Active,Amortization Past Due,Personal Loans,40000.44,38476.38,0.69,2023-08-25T00:00:00.000,2026-08-25T00:00:00.000,,Small
123680800,115039437.1,Active,Amortization Past Due,Personal Loans,39998.52,36077.45,-1.23,2023-08-25T00:00:00.000,2026-08-25T00:00:00.000,,Small
123680800,115039437.1,Active,Amortization Past Due,Personal Loans,40000.51,39259.81,0.76,2023-08-25T00:00:00.000,2026-08-25T00:00:00.000,,Small
123680800,115039437.1,Active,Amortization Past Due,Personal Loans,39997.92,36885.38,-1.83,2023-08-25T00:00:00.000,2026-08-25T00:00:00.000,,Small
123680800,115039437.1,Active,Current,Personal Loans,40001.39,34362.3,1.64,2023-08-25T00:00:00.000,2026-08-25T00:00:00.000,,Small
123541288.6,77059722.86,Active,Current,MTL,800000.07,768930.97,0.28,2023-09-08T00:00:00.000,2028-09-08T00:00:00.000,,Small
123541288.6,77059722.86,Active,Current,MTL,800000.06,784738.27,0.27,2023-09-08T00:00:00.000,2028-09-08T00:00:00.000,,Small
123541288.6,77059722.86,Active,Current,MTL,799998.71,761041.79,-1.08,2023-09-08T00:00:00.000,2028-09-08T00:00:00.000,,Small
123541288.6,77059722.86,Active,Current,MTL,799999.02,776678.23,-0.77,2023-09-08T00:00:00.000,2028-09-08T00:00:00.000,,Small
123541288.6,77059722.86,Active,Current,MTL,800000.19,752129.37,0.4,2023-09-08T00:00:00.000,2028-09-08T00:00:00.000,,Small
123541288.6,77059722.86,Active,Current,MTL,799998.87,792205.8,-0.92,2023-09-08T00:00:00.000,2028-09-08T00:00:00.000,,Small
123516288.6,48696678.57,Active,Current,Personal Loans,20001,8410.19,1.19,2022-11-03T00:00:00.000,2024-11-03T00:00:00.000,,Small
123516288.6,48696678.57,Active,Current,Personal Loans,20000.28,10114.46,0.47,2022-11-03T00:00:00.000,2024-11-03T00:00:00.000,,Small
123516288.6,48696678.57,Active,Current,Personal Loans,20000.93,9269.75,1.12,2022-11-03T00:00:00.000,2024-11-03T00:00:00.000,,Small
123516288.6,48696678.57,Active,Current,Personal Loans,19999.12,10950.68,-0.68,2022-11-03T00:00:00.000,2024-11-03T00:00:00.000,,Small
123516288.6,48696678.57,Active,Current,Personal Loans,20000.31,7526.92,0.51,2022-11-03T00:00:00.000,2024-11-03T00:00:00.000,,Small
123516288.6,48696678.57,Active,Current,Personal Loans,20000.8,11770.52,0.99,2022-11-03T00:00:00.000,2024-11-03T00:00:00.000,,Small
122985401.4,19668378.57,Active,Current,MTL,300001.62,202931.6,1.81,2022-09-21T00:00:00.000,2025-09-21T00:00:00.000,,Small
122985401.4,19668378.57,Active,Current,MTL,300000.07,187253.83,0.26,2022-09-21T00:00:00.000,2025-09-21T00:00:00.000,,Small
122985401.4,19668378.57,Active,Current,MTL,299999.39,170987.62,-0.42,2022-09-21T00:00:00.000,2025-09-21T00:00:00.000,,Small
122985401.4,19668378.57,Active,Current,MTL,299999.46,195101.67,-0.35,2022-09-21T00:00:00.000,2025-09-21T00:00:00.000,,Small
122985401.4,19668378.57,Active,Current,MTL,300000.36,210529.84,0.55,2022-09-21T00:00:00.000,2025-09-21T00:00:00.000,,Small
122985401.4,19668378.57,Active,Current,MTL,299999.55,179278.22,-0.26,2022-09-21T00:00:00.000,2025-09-21T00:00:00.000,,Small
122921257.1,88654092.86,Active,Current,MTL,300000.29,179168.04,0.48,2022-09-30T00:00:00.000,2025-09-30T00:00:00.000,,Small
122921257.1,88654092.86,Active,Current,MTL,300000.45,202917.6,0.64,2022-09-30T00:00:00.000,2025-09-30T00:00:00.000,,Small
122921257.1,88654092.86,Active,Current,MTL,299999.55,202916.7,-0.26,2022-09-30T00:00:00.000,2025-09-30T00:00:00.000,,Small
122921257.1,88654092.86,Active,Current,MTL,299999.51,210516.37,-0.3,2022-09-30T00:00:00.000,2025-09-30T00:00:00.000,,Small
122921257.1,88654092.86,Active,Current,MTL,300001.32,187241.85,1.51,2022-09-30T00:00:00.000,2025-09-30T00:00:00.000,,Small
122921257.1,88654092.86,Active,Current,MTL,299998.77,179166.52,-1.04,2022-09-30T00:00:00.000,2025-09-30T00:00:00.000,,Small
122334002.9,91777580,Active,Current,MTL,400000.73,339886.97,0.93,2023-08-24T00:00:00.000,2026-08-24T00:00:00.000,,Small
122334002.9,91777580,Active,Current,MTL,400000.65,366565.85,0.85,2023-08-24T00:00:00.000,2026-08-24T00:00:00.000,,Small
122334002.9,91777580,Active,Current,MTL,400000.62,357950.59,0.82,2023-08-24T00:00:00.000,2026-08-24T00:00:00.000,,Small
122334002.9,91777580,Active,Current,MTL,399999.69,375239.03,-0.11,2023-08-24T00:00:00.000,2026-08-24T00:00:00.000,,Small
122334002.9,91777580,Active,Current,MTL,399999.11,383561.78,-0.69,2023-08-24T00:00:00.000,2026-08-24T00:00:00.000,,Small
122334002.9,91777580,Active,Current,MTL,400000.61,349187.4,0.81,2023-08-24T00:00:00.000,2026-08-24T00:00:00.000,,Small
122178058.6,1884650,Active,Current,Auto,1044800.33,784607.13,0.43,2022-03-15T00:00:00.000,2027-03-15T00:00:00.000,,Small
122178058.6,57077335.71,Active,Amortization Past Due,MTL,700000.36,25449.04,0.64,2021-01-06T00:00:00.000,2024-01-06T00:00:00.000,,Small
122178058.6,57077335.71,Active,Amortization Past Due,MTL,700000.01,115726.57,0.3,2021-01-06T00:00:00.000,2024-01-06T00:00:00.000,,Small
122178058.6,1884650,Active,Amortization Past Due,Auto,1044800.03,759914.77,0.14,2022-03-15T00:00:00.000,2027-03-15T00:00:00.000,,Small
122178058.6,1884650,Active,Current,Auto,1044800.43,799235.02,0.54,2022-03-15T00:00:00.000,2027-03-15T00:00:00.000,,Small
122178058.6,1884650,Active,Current,Auto,1044802.13,813225.1,2.23,2022-03-15T00:00:00.000,2027-03-15T00:00:00.000,,Small
122178058.6,1884650,Active,Current,Auto,1044801.09,770143.87,1.19,2022-03-15T00:00:00.000,2027-03-15T00:00:00.000,,Small
122178058.6,57077335.71,Active,Amortization Past Due,MTL,699999.74,90954.77,0.03,2021-01-06T00:00:00.000,2024-01-06T00:00:00.000,,Small
122178058.6,57077335.71,Active,Amortization Past Due,MTL,700000.68,40461.44,0.96,2021-01-06T00:00:00.000,2024-01-06T00:00:00.000,,Small
122178058.6,1884650,Active,Amortization Past Due,Auto,1044799.83,759914.57,-0.06,2022-03-15T00:00:00.000,2027-03-15T00:00:00.000,,Small
122178058.6,57077335.71,Active,Principal Past Due,MTL,700001.29,16086.98,1.58,2021-01-06T00:00:00.000,2024-01-06T00:00:00.000,,Small
122178058.6,57077335.71,Active,Principal Past Due,MTL,699998.01,189220.52,-1.71,2021-01-06T00:00:00.000,2024-01-06T00:00:00.000,,Small
122066945.7,72870751.43,Active,Current,MTL,2240000.04,2240000.04,0.4,2024-03-06T00:00:00.000,2027-03-06T00:00:00.000,,Small
122046671.4,31580421.43,Active,Current,MTL,300000.51,227542.77,0.71,2023-04-27T00:00:00.000,2026-04-27T00:00:00.000,,Small
122046671.4,31580421.43,Active,Amortization Past Due,MTL,300003.38,255251.42,3.58,2023-04-27T00:00:00.000,2026-04-27T00:00:00.000,,Small
122046671.4,31580421.43,Active,Amortization Past Due,MTL,299999.69,268003.03,-0.11,2023-04-27T00:00:00.000,2026-04-27T00:00:00.000,,Small
122046671.4,31580421.43,Active,Amortization Past Due,MTL,299999.16,268002.5,-0.64,2023-04-27T00:00:00.000,2026-04-27T00:00:00.000,,Small
122046671.4,31580421.43,Active,Amortization Past Due,MTL,299999.64,255247.68,-0.16,2023-04-27T00:00:00.000,2026-04-27T00:00:00.000,,Small
122046671.4,31580421.43,Active,Principal Past Due,MTL,299999.89,255247.93,0.09,2023-04-27T00:00:00.000,2026-04-27T00:00:00.000,,Small
121838160,83298437.14,Active,Current,STL,300000.53,181799.21,0.71,2023-10-16T00:00:00.000,2024-10-16T00:00:00.000,,Small
121838160,83298437.14,Active,Current,STL,299999.42,230228.49,-0.4,2023-10-16T00:00:00.000,2024-10-16T00:00:00.000,,Small
121838160,119035264.3,Active,Current,Personal Loans,89999.43,71184.72,-0.32,2023-02-06T00:00:00.000,2026-02-06T00:00:00.000,,Small
121838160,119035264.3,Active,Current,Personal Loans,89999.26,64751.91,-0.49,2023-02-06T00:00:00.000,2026-02-06T00:00:00.000,,Small
121838160,119035264.3,Active,Current,Personal Loans,89998.35,73256.34,-1.4,2023-02-06T00:00:00.000,2026-02-06T00:00:00.000,,Small
121838160,83298437.14,Active,Current,STL,300000.33,253799.52,0.51,2023-10-16T00:00:00.000,2024-10-16T00:00:00.000,,Small
121838160,119035264.3,Active,Current,Personal Loans,89999.13,67002.74,-0.62,2023-02-06T00:00:00.000,2026-02-06T00:00:00.000,,Small
121838160,119035264.3,Active,Current,Personal Loans,90001.83,69119.93,2.08,2023-02-06T00:00:00.000,2026-02-06T00:00:00.000,,Small
121838160,83298437.14,Active,Current,STL,300000.54,277146.54,0.72,2023-10-16T00:00:00.000,2024-10-16T00:00:00.000,,Small
121838160,83298437.14,Active,Current,STL,299999.79,299999.79,-0.03,2023-10-16T00:00:00.000,2024-10-16T00:00:00.000,,Small
121838160,119035264.3,Active,Current,Personal Loans,89998.64,75237,-1.11,2023-02-06T00:00:00.000,2026-02-06T00:00:00.000,,Small
121838160,83298437.14,Active,Current,STL,300000.61,206311.78,0.79,2023-10-16T00:00:00.000,2024-10-16T00:00:00.000,,Small
121632472.9,141372092.9,Active,Current,MTL,299998.96,163060.13,-0.85,2022-07-20T00:00:00.000,2025-07-20T00:00:00.000,,Small
121632472.9,141372092.9,Active,Current,MTL,300001.12,154527.04,1.31,2022-07-20T00:00:00.000,2025-07-20T00:00:00.000,,Small
121632472.9,141372092.9,Active,Current,MTL,299998.63,195308.72,-1.18,2022-07-20T00:00:00.000,2025-07-20T00:00:00.000,,Small
121632472.9,71730135.71,Active,Current,Personal Loans,79997.23,61624.21,-2.52,2023-03-10T00:00:00.000,2026-03-10T00:00:00.000,,Small
121632472.9,141372092.9,Active,Current,MTL,300000.05,187465.04,0.24,2022-07-20T00:00:00.000,2025-07-20T00:00:00.000,,Small
121632472.9,71730135.71,Active,Current,Personal Loans,79999.31,68781.05,-0.44,2023-03-10T00:00:00.000,2026-03-10T00:00:00.000,,Small
121632472.9,71730135.71,Active,Current,Personal Loans,80000.49,59667.62,0.74,2023-03-10T00:00:00.000,2026-03-10T00:00:00.000,,Small
121632472.9,141372092.9,Active,Current,MTL,299998.87,171292.69,-0.94,2022-07-20T00:00:00.000,2025-07-20T00:00:00.000,,Small
121632472.9,71730135.71,Active,Current,Personal Loans,79999.3,65258.74,-0.45,2023-03-10T00:00:00.000,2026-03-10T00:00:00.000,,Small
121632472.9,141372092.9,Active,Current,MTL,299999.57,179395.29,-0.24,2022-07-20T00:00:00.000,2025-07-20T00:00:00.000,,Small
121632472.9,71730135.71,Active,Current,Personal Loans,79998.57,67060.43,-1.17,2023-03-10T00:00:00.000,2026-03-10T00:00:00.000,,Small
121632472.9,71730135.71,Active,Current,Personal Loans,79998.03,63461.62,-1.72,2023-03-10T00:00:00.000,2026-03-10T00:00:00.000,,Small
121476558.6,40217807.14,Active,Current,Personal Loans,32999.23,11429.81,-0.51,2022-07-26T00:00:00.000,2024-07-26T00:00:00.000,,Small
121476558.6,40217807.14,Active,Current,Personal Loans,33000.16,8351.29,0.42,2022-07-26T00:00:00.000,2024-07-26T00:00:00.000,,Small
121476558.6,40217807.14,Active,Current,Personal Loans,32999.18,12928.86,-0.57,2022-07-26T00:00:00.000,2024-07-26T00:00:00.000,,Small
121476558.6,40217807.14,Active,Current,Personal Loans,33000.03,6749.45,0.29,2022-07-26T00:00:00.000,2024-07-26T00:00:00.000,,Small
121476558.6,40217807.14,Active,Current,Personal Loans,32999.62,14387.63,-0.12,2022-07-26T00:00:00.000,2024-07-26T00:00:00.000,,Small
121476558.6,40217807.14,Active,Current,Personal Loans,32999.77,9907.2,0.03,2022-07-26T00:00:00.000,2024-07-26T00:00:00.000,,Small
121099445.7,111726865.7,Active,Current,Personal Loans,64999.96,57200.29,0.21,2023-09-07T00:00:00.000,2026-09-07T00:00:00.000,,Small
121099445.7,111726865.7,Active,Current,Personal Loans,64998.42,62520.05,-1.33,2023-09-07T00:00:00.000,2026-09-07T00:00:00.000,,Small
121099445.7,111726865.7,Active,Current,Personal Loans,64999.92,59937.75,0.17,2023-09-07T00:00:00.000,2026-09-07T00:00:00.000,,Small
121099445.7,111726865.7,Active,Current,Personal Loans,65001.01,63752.8,1.26,2023-09-07T00:00:00.000,2026-09-07T00:00:00.000,,Small
121099445.7,111726865.7,Active,Current,Personal Loans,64998.58,61221.03,-1.17,2023-09-07T00:00:00.000,2026-09-07T00:00:00.000,,Small
121099445.7,111726865.7,Active,Current,Personal Loans,65000.39,58623.49,0.64,2023-09-07T00:00:00.000,2026-09-07T00:00:00.000,,Small
120931487.1,137519264.3,Active,Current,MTL,299999.84,212011.17,0.03,2023-02-09T00:00:00.000,2025-02-09T00:00:00.000,,Small
120931487.1,137519264.3,Active,Amortization Past Due,MTL,300000.06,164293.81,0.25,2023-02-09T00:00:00.000,2025-02-09T00:00:00.000,,Small
120931487.1,137519264.3,Active,Current,MTL,300000.1,188493.03,0.29,2023-02-09T00:00:00.000,2025-02-09T00:00:00.000,,Small
120931487.1,137519264.3,Active,Amortization Past Due,MTL,300000.75,176444.38,0.94,2023-02-09T00:00:00.000,2025-02-09T00:00:00.000,,Small
120931487.1,137519264.3,Active,Current,MTL,299999.02,200442.18,-0.79,2023-02-09T00:00:00.000,2025-02-09T00:00:00.000,,Small
120931487.1,137519264.3,Active,Current,MTL,299998.22,176441.85,-1.59,2023-02-09T00:00:00.000,2025-02-09T00:00:00.000,,Small
120854930,91797592.86,Active,Items for litigation,Personal Loans,54998.53,-0.47,-1.22,2019-12-23T00:00:00.000,2023-02-23T00:00:00.000,,Small
120854930,91797592.86,Active,Items for litigation,Personal Loans,54999.67,0.67,-0.08,2019-12-23T00:00:00.000,2023-02-23T00:00:00.000,,Small
120854930,91797592.86,Active,Items for litigation,Personal Loans,54999.62,0.62,-0.13,2019-12-23T00:00:00.000,2023-02-23T00:00:00.000,,Small
120854930,91797592.86,Active,Items for litigation,Personal Loans,55000.74,1.74,0.99,2019-12-23T00:00:00.000,2023-02-23T00:00:00.000,,Small
120854930,91797592.86,Active,Items for litigation,Personal Loans,54999.68,0.68,-0.07,2019-12-23T00:00:00.000,2023-02-23T00:00:00.000,,Small
120854930,91797592.86,Active,Items for litigation,Personal Loans,55000.74,1.74,0.99,2019-12-23T00:00:00.000,2023-02-23T00:00:00.000,,Small
120752358.6,113447707.1,Active,Principal Past Due,Personal Loans,200000.08,200000.08,0.34,2023-04-25T00:00:00.000,2025-04-25T00:00:00.000,,Small
120752358.6,113447707.1,Active,Principal Past Due,Personal Loans,199999.47,199999.47,-0.28,2023-04-25T00:00:00.000,2025-04-25T00:00:00.000,,Small
120752358.6,113447707.1,Active,Principal Past Due,Personal Loans,199999.44,199999.44,-0.31,2023-04-25T00:00:00.000,2025-04-25T00:00:00.000,,Small
120752358.6,113447707.1,Active,Principal Past Due,Personal Loans,200000.2,200000.2,0.46,2023-04-25T00:00:00.000,2025-04-25T00:00:00.000,,Small
120752358.6,113447707.1,Active,Principal Past Due,Personal Loans,200000.34,200000.34,0.59,2023-04-25T00:00:00.000,2025-04-25T00:00:00.000,,Small
120752358.6,113447707.1,Active,Principal Past Due,Personal Loans,200000.04,200000.04,0.29,2023-04-25T00:00:00.000,2025-04-25T00:00:00.000,,Small
120027414.3,104000465.7,Active,Current,Personal Loans,416001.35,402461.55,1.64,2024-02-13T00:00:00.000,2026-02-13T00:00:00.000,,Small
120027414.3,104000465.7,Active,Current,Personal Loans,416000.51,416000.51,0.8,2024-02-13T00:00:00.000,2026-02-13T00:00:00.000,,Small
120019731.4,13065650,Active,Amortization Past Due,MTL,1449999.88,686615.65,0.03,2022-06-09T00:00:00.000,2025-06-09T00:00:00.000,,Small
120019731.4,13065650,Active,Current,MTL,1449999.36,884904.02,-0.49,2022-06-09T00:00:00.000,2025-06-09T00:00:00.000,,Small
120019731.4,13065650,Active,Current,MTL,1450000.19,845929.54,0.34,2022-06-09T00:00:00.000,2025-06-09T00:00:00.000,,Small
120019731.4,13065650,Active,Current,MTL,1449999.14,766097.71,-0.71,2022-06-09T00:00:00.000,2025-06-09T00:00:00.000,,Small
120019731.4,13065650,Active,Current,MTL,1449999.71,725593.44,-0.14,2022-06-09T00:00:00.000,2025-06-09T00:00:00.000,,Small
120019731.4,13065650,Active,Current,MTL,1450000.43,806094.32,0.58,2022-06-09T00:00:00.000,2025-06-09T00:00:00.000,,Small
119943901.4,141282722.9,Active,Current,MTL,600001.11,536436.04,1.31,2023-10-04T00:00:00.000,2026-10-04T00:00:00.000,,Small
119943901.4,89600294.29,Active,Current,Auto,1265600.36,1157598.4,0.47,2023-07-11T00:00:00.000,2028-06-12T00:00:00.000,,Small
119943901.4,89600294.29,Active,Current,Auto,1265600.6,1106722.98,0.7,2023-07-11T00:00:00.000,2028-06-12T00:00:00.000,,Small
119943901.4,89600294.29,Active,Current,Auto,1265599.66,1174351.07,-0.23,2023-07-11T00:00:00.000,2028-06-12T00:00:00.000,,Small
119943901.4,141282722.9,Active,Current,MTL,599999.42,587893.05,-0.38,2023-10-04T00:00:00.000,2026-10-04T00:00:00.000,,Small
119943901.4,141282722.9,Active,Current,MTL,600000.34,562733.2,0.54,2023-10-04T00:00:00.000,2026-10-04T00:00:00.000,,Small
119943901.4,89600294.29,Active,Current,Auto,1265599.19,1124275.8,-0.71,2023-07-11T00:00:00.000,2028-06-12T00:00:00.000,,Small
119943901.4,141282722.9,Active,Current,MTL,599998.48,575257.96,-1.32,2023-10-04T00:00:00.000,2026-10-04T00:00:00.000,,Small
119943901.4,141282722.9,Active,Current,MTL,600001.13,549994.59,1.33,2023-10-04T00:00:00.000,2026-10-04T00:00:00.000,,Small
119943901.4,89600294.29,Active,Current,Auto,1265599.72,1141021.43,-0.17,2023-07-11T00:00:00.000,2028-06-12T00:00:00.000,,Small
