CUSTOMER_ID,GENDER,AGE,MARITAL_STATUS,EDUCATION,BANK_TENURE,CUSTOMER_LOCATION,DIGITAL_INDICATOR,SEC,HOME_OWNER_INDICATOR,CAR_OWNER_INDICATOR,MONTHLY_INCOME,INCOME_SOURCE,ENVIRONMENTAL_AFF_INDICATOR,HUMANITARIAN_AFF_INDICATOR,OF_INDICATOR,RETIREES_INDICATOR,FILCHI_INDICATOR
123941444.2857,MALE,39.94,MARRIED,MID,11.97,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,3314848.2,BUSINESS,N,N,Y,N,N
113205400,MALE,43.79,MARRIED,HIGH,15.2,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,3293210.29,BUSINESS,N,N,N,N,N
60179474.2857,FEMALE,28.07,SINGLE,NO_DATA,2.02,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,3263070.92,BUSINESS,N,N,Y,N,N
82127044.2857,MALE,72.56,SINGLE,MID,11.56,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,Y,Y,3217976.39,BUSINESS,N,N,N,Y,N
5399931.4286,FEMALE,39.79,SINGLE,MID,0.41,NO_DATA,NO_DATA,A,N,N,3199999.79,BUSINESS,N,N,N,N,N
15997228.5714,MALE,68.67,MARRIED,MID,18.4,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,Y,3161792.38,BUSINESS,N,N,N,Y,N
31980142.8571,FEMALE,66.08,MARRIED,HIGH,23.46,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,3140595.22,BUSINESS,N,Y,Y,Y,Y
110917715.7143,MALE,33.84,SINGLE,MID,13.51,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,Y,N,3129874.88,BUSINESS,N,N,N,N,N
42769042.8571,FEMALE,60.66,MARRIED,MID,22.55,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,N,3120195.71,BUSINESS,N,N,Y,Y,N
40761458.5714,MALE,32.5,SINGLE,LOW,10.87,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,3111400.89,BUSINESS,N,N,N,N,N
39534187.1429,FEMALE,55.6,MARRIED,LOW,11.6,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,N,3101146.5,BUSINESS,N,N,N,N,N
73058185.7143,FEMALE,64.51,SINGLE,HIGH,22.92,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,3027901.96,BUSINESS,N,Y,Y,Y,N
122113285.7143,MALE,51.59,MARRIED,MID,23.99,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,3023112.37,BUSINESS,N,N,Y,N,N
131028300,MALE,77.55,SEPARATED,HIGH,23.66,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,N,3021250.31,BUSINESS,N,N,Y,Y,N
39982857.1429,FEMALE,60.11,MARRIED,MID,23.47,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,3020359.12,BUSINESS,N,N,N,Y,N
71382757.1429,MALE,70.87,MARRIED,MID,24.28,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,3003584.09,BUSINESS,N,N,Y,Y,Y
111621787.1429,MALE,48.51,MARRIED,LOW,11.5,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,Y,3000001.51,BUSINESS,N,N,N,N,N
96103602.8571,MALE,54.43,MARRIED,MID,3.98,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,3000000.43,BUSINESS,N,N,N,N,N
65879431.4286,MALE,26.7,SINGLE,MID,5.23,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2999999.7,BUSINESS,N,N,N,N,N
19364200,MALE,61.44,MARRIED,MID,20.17,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,2999999.44,BUSINESS,N,N,Y,Y,N
8414760,MALE,31.62,SINGLE,MID,0.96,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,Y,2999998.62,BUSINESS,N,N,N,N,N
138896058.5714,FEMALE,43.94,MARRIED,MID,9.7,REGION IV-A (CALABARZON),DIGITAL,A,Y,N,2998223.19,BUSINESS,N,N,N,N,N
45963000,FEMALE,70.99,MARRIED,MID,22.39,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,2988830.2,BUSINESS,N,N,Y,Y,N
114872331.4286,MALE,31.73,MARRIED,MID,1.72,REGION XI (DAVAO REGION),DIGITAL,A,N,N,2988029.47,BUSINESS,N,N,Y,N,N
107765442.8571,MALE,63.75,MARRIED,MID,26.86,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,Y,2976357.84,BUSINESS,N,Y,Y,Y,N
70668630,MALE,38.17,MARRIED,MID,11.01,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,Y,2967979.23,BUSINESS,N,N,Y,N,N
7318142.8571,FEMALE,76.67,SINGLE,MID,27.98,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,2955821.02,BUSINESS,N,N,Y,Y,N
142189714.2857,MALE,78.85,MARRIED,MID,27.2,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,Y,2923504.84,BUSINESS,N,N,Y,Y,Y
44024002.8571,MALE,35.65,MARRIED,LOW,6.05,REGION I (ILOCOS REGION),TRADITIONAL,A,N,Y,2914084.4,BUSINESS,N,N,Y,N,N
73126071.4286,FEMALE,58.76,OTHER,MID,21.86,REGION XI (DAVAO REGION),DIGITAL,A,Y,Y,2900001.76,BUSINESS,N,N,Y,N,N
43952914.2857,MALE,53.51,MARRIED,MID,21.77,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,Y,N,2891368.84,BUSINESS,N,N,Y,N,Y
13740001.4286,FEMALE,48.21,SINGLE,MID,14.16,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,2880307.6,BUSINESS,N,N,Y,N,N
124258871.4286,FEMALE,59.73,SINGLE,MID,26.02,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,2874120.61,BUSINESS,N,N,Y,N,Y
50504745.7143,MALE,51.8,MARRIED,MID,6.76,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,2850973.66,BUSINESS,N,N,N,N,Y
29188331.4286,MALE,42.06,MARRIED,MID,2.92,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,2846531.77,BUSINESS,N,N,Y,N,N
96514614.2857,MALE,80.18,MARRIED,MID,25.28,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,Y,2845648.99,BUSINESS,N,N,Y,Y,Y
7980758.5714,MALE,36.83,SINGLE,MID,11.16,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2806337.27,BUSINESS,N,N,Y,N,N
42955215.7143,FEMALE,31.09,SINGLE,MID,8.73,REGION VIII (EASTERN VISAYAS),DIGITAL,A,Y,N,2799848.29,BUSINESS,N,N,Y,N,N
95499200,MALE,51.42,MARRIED,MID,21.01,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,N,2794504.77,BUSINESS,N,N,Y,N,N
83646145.7143,MALE,50.45,MARRIED,MID,5.22,REGION IX (ZAMBOANGA PENINSULA),TRADITIONAL,A,N,N,2787330.76,BUSINESS,N,N,N,N,N
39292058.5714,FEMALE,49.93,SINGLE,MID,9.58,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,2779697.1,BUSINESS,N,N,N,N,N
25012687.1429,FEMALE,33.02,SINGLE,HIGH,9.06,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2778223.08,BUSINESS,N,N,Y,N,N
24478160,MALE,48.65,MARRIED,MID,4.26,REGION IV-A (CALABARZON),DIGITAL,A,N,N,2768039.43,BUSINESS,N,N,N,N,N
3214757.1429,MALE,58.93,MARRIED,MID,22.96,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,2752820.15,BUSINESS,N,N,Y,N,N
4159571.4286,MALE,85.86,MARRIED,MID,29.17,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,2747502.88,BUSINESS,N,N,Y,Y,N
59147128.5714,MALE,37.62,MARRIED,MID,11.66,REGION I (ILOCOS REGION),TRADITIONAL,A,N,Y,2730935.63,BUSINESS,N,N,N,N,N
132848414.2857,MALE,39.2,SINGLE,MID,15.37,REGION IX (ZAMBOANGA PENINSULA),DIGITAL,A,Y,Y,2698518.04,BUSINESS,N,N,Y,N,N
79471072.8571,MALE,38.5,MARRIED,MID,11.03,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,Y,2690812.38,BUSINESS,N,Y,Y,N,N
65700930,FEMALE,43.85,MARRIED,MID,10.6,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,2668394.18,BUSINESS,N,N,Y,N,Y
89897457.1429,FEMALE,54.73,SINGLE,MID,21.13,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,2629590.25,BUSINESS,N,N,Y,N,N
76458142.8571,MALE,61.16,MARRIED,MID,27.47,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,2625649.98,BUSINESS,N,N,N,Y,N
71388628.5714,MALE,48.38,MARRIED,MID,22.75,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,2592718.04,BUSINESS,N,N,Y,N,N
65165672.8571,MALE,44.73,MARRIED,MID,8.55,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2588998.92,BUSINESS,N,N,Y,N,N
115890458.5714,MALE,45.15,MARRIED,LOW,12.27,CORDILLERA ADMINISTRATIVE REGION (CAR),DIGITAL,A,N,Y,2580068.97,BUSINESS,N,N,Y,N,N
89526844.2857,FEMALE,46.3,MARRIED,LOW,6.51,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,2567859.1,BUSINESS,N,N,N,N,N
76302172.8571,FEMALE,49.4,SINGLE,MID,12.46,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,2559364.54,BUSINESS,N,Y,N,N,N
10032215.7143,MALE,44.02,SINGLE,HIGH,10.82,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,2544577.16,BUSINESS,N,N,Y,N,N
26056874.2857,FEMALE,26.12,SINGLE,MID,4.56,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,2525860.04,BUSINESS,N,N,Y,N,N
84669387.1429,MALE,44.32,SINGLE,MID,9.42,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,2523058.02,BUSINESS,N,N,Y,N,N
93141771.4286,FEMALE,48.48,MARRIED,MID,22.39,REGION VII (CENTRAL VISAYAS),DIGITAL,A,Y,N,2515999.27,BUSINESS,N,N,Y,N,N
120740142.8571,MALE,59.2,MARRIED,MID,22.61,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,2513689.73,BUSINESS,N,N,Y,N,N
57141772.8571,FEMALE,51.12,MARRIED,MID,11.82,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,2488893.54,BUSINESS,N,N,Y,N,N
24848314.2857,MALE,50.71,SEPARATED,MID,24.8,REGION I (ILOCOS REGION),TRADITIONAL,A,N,Y,2480694.31,BUSINESS,N,N,Y,N,N
112332214.2857,FEMALE,69.96,WIDOW(ER),MID,17.66,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,Y,2457505.69,BUSINESS,N,N,Y,Y,N
835728.5714,FEMALE,65.17,SINGLE,LOW,27.5,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,2445987.44,BUSINESS,N,N,Y,Y,N
16543057.1429,FEMALE,60.81,SINGLE,MID,22.01,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,2444729.16,BUSINESS,N,N,N,Y,Y
126913000,MALE,52.49,MARRIED,MID,24.82,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2444452.75,BUSINESS,N,N,N,N,N
119600,MALE,48.47,MARRIED,MID,23.57,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,2443056.61,BUSINESS,N,N,Y,N,Y
33493228.5714,FEMALE,55.9,MARRIED,MID,17.4,MIMAROPA REGION,TRADITIONAL,A,Y,Y,2426954.47,BUSINESS,N,N,Y,N,Y
137626474.2857,FEMALE,28.97,SINGLE,LOW,0.99,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2406635.61,BUSINESS,N,N,N,N,N
5936888.5714,MALE,48.64,MARRIED,MID,3.65,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,Y,2401660.05,BUSINESS,N,N,Y,N,N
67159930,FEMALE,67.63,WIDOW(ER),HIGH,11.09,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,2389110.5,BUSINESS,N,N,Y,Y,N
117250317.1429,FEMALE,40.68,SINGLE,MID,2.81,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2370672.05,BUSINESS,N,N,N,N,N
86267230,FEMALE,38.2,MARRIED,MID,11.57,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,Y,2355199.38,BUSINESS,N,N,Y,N,Y
138699271.4286,MALE,45.45,MARRIED,MID,13.9,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,2345856.79,BUSINESS,N,N,Y,N,N
99880057.1429,FEMALE,45.2,MARRIED,HIGH,21.5,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,2315590.85,BUSINESS,N,Y,Y,N,N
127026571.4286,MALE,58.31,MARRIED,MID,28.62,REGION XI (DAVAO REGION),TRADITIONAL,A,N,N,2314218.39,BUSINESS,N,N,Y,N,N
129420685.7143,MALE,37.85,MARRIED,MID,14.58,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2313800,BUSINESS,N,N,N,N,Y
103170414.2857,FEMALE,39.16,MARRIED,MID,14.88,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2313251.11,BUSINESS,N,N,N,N,N
15583887.1429,MALE,47.43,SINGLE,MID,13.28,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,2302508.68,BUSINESS,N,N,Y,N,Y
134934744.2857,FEMALE,47.81,OTHER,MID,11.91,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,2294785.55,BUSINESS,N,N,N,N,N
84366328.5714,MALE,47.31,MARRIED,MID,23.09,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,Y,2294679.44,BUSINESS,N,N,Y,N,N
38862428.5714,MALE,70.07,MARRIED,LOW,27.37,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,Y,2273205.21,BUSINESS,N,N,Y,Y,N
60572185.7143,MALE,49.45,MARRIED,MID,24.17,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,2268503.73,BUSINESS,N,N,Y,N,N
123069015.7143,MALE,45.67,MARRIED,MID,12.51,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,Y,2260185.64,BUSINESS,N,N,Y,N,N
49220331.4286,FEMALE,31.19,SINGLE,NO_DATA,3.62,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,2256745.2,BUSINESS,N,N,Y,N,N
14123687.1429,FEMALE,40.69,SINGLE,LOW,6.95,REGION IV-A (CALABARZON),DIGITAL,A,N,N,2249750.22,BUSINESS,N,N,Y,N,Y
136839087.1429,FEMALE,36.67,SINGLE,MID,7.77,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,2225425.58,BUSINESS,N,N,Y,N,Y
53599587.1429,MALE,41.99,SINGLE,MID,13.56,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,2222859.83,BUSINESS,N,N,N,N,N
118942014.2857,FEMALE,37.96,DIVORCED,HIGH,24.35,REGION XI (DAVAO REGION),TRADITIONAL,A,N,Y,2221376.58,BUSINESS,N,N,Y,N,N
116349917.1429,FEMALE,21.54,SINGLE,NO_DATA,0.79,REGION V (BICOL REGION),DIGITAL,A,N,N,2221281.42,BUSINESS,N,N,Y,N,N
75775930,MALE,52.54,MARRIED,MID,9.63,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,2208341.07,BUSINESS,N,N,N,N,N
74578730,FEMALE,36.14,SINGLE,MID,12.17,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,2204952.51,BUSINESS,N,N,Y,N,N
7169628.5714,MALE,44.58,SINGLE,MID,19.61,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,2193387.73,BUSINESS,N,N,Y,N,Y
94717001.4286,FEMALE,50.8,MARRIED,MID,13.98,REGION IV-A (CALABARZON),DIGITAL,A,N,N,2191011.14,BUSINESS,N,N,Y,N,N
12022085.7143,MALE,50.66,MARRIED,MID,17.03,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,Y,2190632.84,BUSINESS,N,N,N,N,N
88853128.5714,MALE,56.63,MARRIED,MID,14.43,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,2167669.76,BUSINESS,N,N,N,N,N
137953842.8571,MALE,39.98,MARRIED,MID,15.31,REGION XII (SOCCSKSARGEN),DIGITAL,A,Y,Y,2165872.81,BUSINESS,N,N,Y,N,N
135225157.1429,MALE,81.22,MARRIED,MID,26.43,REGION X (NORTHERN MINDANAO),NO_DATA,A,N,N,2161507.62,BUSINESS,N,N,Y,Y,N
129898942.8571,FEMALE,59.73,MARRIED,MID,20.19,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,A,N,N,2148653.98,BUSINESS,N,N,Y,N,N
102830887.1429,MALE,31.72,MARRIED,MID,12.68,REGION X (NORTHERN MINDANAO),DIGITAL,A,N,Y,2146821.54,BUSINESS,N,N,N,N,Y
125685915.7143,FEMALE,58.48,SINGLE,MID,10.38,REGION IX (ZAMBOANGA PENINSULA),TRADITIONAL,A,N,N,2141402.71,BUSINESS,N,N,N,N,N
22460917.1429,FEMALE,20.85,SINGLE,MID,1.3,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,2134785.09,BUSINESS,N,N,Y,N,N
111640814.2857,FEMALE,53.97,DIVORCED,MID,17.85,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,2131407.76,BUSINESS,N,N,Y,N,N
122127944.2857,MALE,47.55,MARRIED,MID,8.44,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,Y,N,2124860.32,BUSINESS,N,N,N,N,N
107039642.8571,MALE,51.76,MARRIED,MID,19,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,2107322.97,BUSINESS,N,N,Y,N,N
114107058.5714,MALE,69.29,MARRIED,MID,9.47,REGION XIII (CARAGA),TRADITIONAL,A,Y,N,2105861.47,BUSINESS,N,N,N,Y,N
46501442.8571,MALE,67.83,MARRIED,MID,26.16,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,2093466.2,BUSINESS,N,N,Y,Y,N
108874272.8571,MALE,34.06,SINGLE,MID,7.2,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2083334.39,BUSINESS,N,N,N,N,N
126444031.4286,FEMALE,58.4,MARRIED,MID,2.48,REGION XI (DAVAO REGION),DIGITAL,A,N,N,2058133.78,BUSINESS,N,N,Y,N,N
124016730,FEMALE,28.98,SINGLE,LOW,12.59,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,2056977.11,BUSINESS,N,N,Y,N,N
19447574.2857,FEMALE,22.75,SINGLE,LOW,5.52,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,2049286.62,BUSINESS,N,N,Y,N,N
126779628.5714,MALE,55.11,MARRIED,MID,22.21,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,2042495.52,BUSINESS,N,N,Y,N,N
78745642.8571,MALE,40.11,MARRIED,MID,19.11,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,2041711.22,BUSINESS,N,N,Y,N,N
112128302.8571,FEMALE,29.51,SINGLE,MID,3.95,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,2041153.82,BUSINESS,N,N,Y,N,N
142433057.1429,MALE,64.06,MARRIED,MID,22.19,REGION XI (DAVAO REGION),TRADITIONAL,A,N,Y,2031673.17,BUSINESS,N,N,Y,Y,N
89910187.1429,MALE,45.15,MARRIED,LOW,12.7,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,2031200.25,BUSINESS,N,N,N,N,N
24802014.2857,FEMALE,66.82,MARRIED,MID,25.22,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,2027943.91,BUSINESS,N,N,Y,Y,N
112218285.7143,FEMALE,67.19,DIVORCED,MID,25.54,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,2020304.8,BUSINESS,N,N,Y,Y,N
116779101.4286,FEMALE,37.05,SINGLE,MID,10.37,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,2000002.05,BUSINESS,N,N,Y,N,N
61993601.4286,MALE,49.04,MARRIED,MID,14.02,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,2000002.04,BUSINESS,N,N,Y,N,N
74571015.7143,FEMALE,27.75,SINGLE,MID,12.32,REGION IV-A (CALABARZON),DIGITAL,A,Y,N,1999999.75,BUSINESS,N,N,Y,N,N
86507042.8571,FEMALE,56.13,SINGLE,MID,23.54,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,1998011.94,BUSINESS,N,N,Y,N,Y
34146515.7143,MALE,64.67,MARRIED,MID,8.6,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,Y,1985830.6,BUSINESS,N,N,N,Y,N
48932915.7143,FEMALE,28.93,MARRIED,MID,10.87,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,1981742.64,BUSINESS,N,N,N,N,N
20083242.8571,FEMALE,44.05,MARRIED,MID,17.4,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,Y,1977200.66,BUSINESS,N,N,Y,N,N
8120201.4286,MALE,39.03,MARRIED,MID,11.88,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,1971147.02,BUSINESS,N,N,Y,N,N
39262557.1429,MALE,41.92,MARRIED,MID,14.14,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,1961691,BUSINESS,N,N,N,N,N
117254502.8571,MALE,42.4,SINGLE,NO_DATA,0.5,REGION VI (WESTERN VISAYAS),DIGITAL,A,N,N,1956838.43,BUSINESS,N,N,N,N,N
69435300,FEMALE,58.06,MARRIED,MID,25.18,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,1947438.45,BUSINESS,N,N,Y,N,N
96558928.5714,FEMALE,54.49,SINGLE,MID,19.71,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,Y,1907841.34,BUSINESS,N,N,N,N,N
9738600,FEMALE,61.33,SEPARATED,HIGH,25.08,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,Y,1899626.51,BUSINESS,N,N,Y,Y,N
132419971.4286,FEMALE,37.24,MARRIED,MID,15.39,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,1892586.84,BUSINESS,N,N,Y,N,N
38698857.1429,FEMALE,73.33,MARRIED,MID,23.44,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,1880029.14,BUSINESS,N,N,Y,Y,N
79243171.4286,FEMALE,62.75,MARRIED,NO_DATA,24.48,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,1879193.34,BUSINESS,N,N,N,Y,N
92771771.4286,MALE,48.15,MARRIED,MID,22.18,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,1875218.87,BUSINESS,N,N,N,N,N
62349814.2857,FEMALE,47.7,MARRIED,MID,17.17,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,1863248.81,BUSINESS,N,N,N,N,N
52690985.7143,MALE,70.55,MARRIED,LOW,14.88,REGION I (ILOCOS REGION),TRADITIONAL,A,N,Y,1862036.05,BUSINESS,N,N,Y,Y,N
50168501.4286,MALE,31.3,SINGLE,LOW,8.76,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,N,1850700.9,BUSINESS,N,N,N,N,N
81937000,FEMALE,53.86,SINGLE,HIGH,26.2,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,1847893.67,BUSINESS,N,N,Y,N,N
99085828.5714,MALE,49.9,MARRIED,MID,15.12,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,1839383.53,BUSINESS,N,N,N,N,N
36518472.8571,MALE,42.16,SINGLE,MID,11.19,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,1836417.88,BUSINESS,N,N,Y,N,N
87694885.7143,FEMALE,51.56,MARRIED,MID,23.66,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,1834594.13,BUSINESS,N,N,Y,N,Y
19110917.1429,MALE,42.53,SINGLE,NO_DATA,-0.06,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,1815568.58,BUSINESS,N,N,Y,N,N
95533887.1429,MALE,38.59,MARRIED,MID,12.48,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,1812245.39,BUSINESS,N,N,N,N,N
38185287.1429,MALE,53.5,MARRIED,LOW,12.81,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,1804872.1,BUSINESS,N,N,N,N,N
134241615.7143,FEMALE,42.45,MARRIED,LOW,10.97,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,1797597.3,BUSINESS,N,N,Y,N,N
90762600,MALE,72.94,MARRIED,MID,24.04,REGION III (CENTRAL LUZON),DIGITAL,A,Y,Y,1791126.79,BUSINESS,N,N,Y,Y,N
95768730,FEMALE,41.28,MARRIED,MID,14.25,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,1786814.56,BUSINESS,N,N,Y,N,N
89342357.1429,MALE,42.89,SINGLE,MID,20.3,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,1782314.92,BUSINESS,N,N,Y,N,N
82500315.7143,MALE,49.78,MARRIED,MID,11.99,REGION XI (DAVAO REGION),TRADITIONAL,A,N,N,1775902.73,BUSINESS,N,N,Y,N,Y
45038185.7143,MALE,48.32,MARRIED,MID,21.73,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,1773923.62,BUSINESS,N,N,Y,N,N
90189358.5714,MALE,32.18,SINGLE,MID,9.97,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,Y,1771074.2,BUSINESS,N,N,N,N,Y
98746185.7143,FEMALE,52.11,MARRIED,MID,22.09,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,1746643.16,BUSINESS,N,N,Y,N,N
54440344.2857,FEMALE,45.66,MARRIED,HIGH,11.39,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,1740483.17,BUSINESS,N,N,Y,N,N
51494158.5714,MALE,42.75,MARRIED,MID,12.17,REGION I (ILOCOS REGION),TRADITIONAL,A,N,N,1739007.59,BUSINESS,N,N,Y,N,N
100119357.1429,MALE,57.81,MARRIED,MID,18.47,REGION III (CENTRAL LUZON),NO_DATA,A,N,Y,1733427.52,BUSINESS,N,N,N,N,N
118566501.4286,MALE,37.21,MARRIED,MID,8.95,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,1724036.05,BUSINESS,N,N,N,N,N
752157.1429,FEMALE,65.52,WIDOW(ER),MID,23.88,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,1718231.39,BUSINESS,N,N,Y,Y,N
88500772.8571,FEMALE,41.66,MARRIED,HIGH,11.24,REGION I (ILOCOS REGION),DIGITAL,A,N,N,1715668.22,BUSINESS,N,N,N,N,N
73287672.8571,FEMALE,43.37,DIVORCED,MID,8.72,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,1709473.98,BUSINESS,N,N,Y,N,Y
95804928.5714,FEMALE,50.89,SINGLE,MID,20.73,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,1706765.03,BUSINESS,N,N,N,N,Y
22448888.5714,FEMALE,41.6,MARRIED,LOW,4.69,REGION IV-A (CALABARZON),DIGITAL,A,N,N,1701304.31,BUSINESS,N,N,Y,N,N
